363,82.97488058,46.75868363,2010/3/30,10,新疆塔城地区和丰鲁能煤电化开发公司沙吉海煤矿,dingban
6310,131.890809,46.68771602,2002/10/17,1,黑龙江双鸭山市振兴煤矿,dingban
6257,131.890809,46.68771602,2002/10/26,1,黑龙江双鸭山市振兴煤矿,dingban
6317,131.3087069,46.66977505,2002/10/14,1,黑龙江双鸭山市四方台区通达煤矿,dingban
5809,131.3087069,46.66977505,2003/1/25,1,黑龙江双鸭山矿业集团四方台煤矿,dingban
5519,131.3087069,46.66977505,2003/4/4,1,黑龙江双鸭山市四方台区双鸭山矿业集团四方台煤矿,dingban
5512,131.3087069,46.66977505,2003/4/5,1,黑龙江四方台区双鸭山市建设煤矿,yunshu
5220,131.3087069,46.66977505,2003/5/29,1,黑龙江双鸭山市四方台区双丰煤矿,fangpao
4624,131.3087069,46.66977505,2003/8/28,1,黑龙江四方台区双鸭山市四方区通达煤矿,dingban
3978,131.3087069,46.66977505,2004/1/8,1,黑龙江双鸭山市四方台区双鸭山矿业集团新安煤矿,yunshu
3895,131.3087069,46.66977505,2004/2/17,2,黑龙江双鸭山市四方台区金海煤矿,yunshu
2379,131.3087069,46.66977505,2005/3/3,1,黑龙江双鸭山市四方台区双鸭山矿业集团集贤煤矿,dingban
1627,131.3087069,46.66977505,2005/8/18,1,黑龙江双鸭山市四方台区平安煤矿,jidian
4951,131.178514,46.6585246,2003/7/11,1,黑龙江双鸭山市尖山区双鸭山矿业集团七星煤矿,yunshu
2518,131.178514,46.6585246,2005/1/6,1,黑龙江双鸭山市尖山区双鸭山矿业集团新安煤矿,dingban
8250,131.1714017,46.65510206,2000/9/1,0,黑龙江省双鸭山矿务局东保卫煤矿,wasi
8004,131.1714017,46.65510206,2001/7/18,1,黑龙江省双鸭山矿务局双阳煤矿,dingban
7970,131.1714017,46.65510206,2001/8/3,1,黑龙江双鸭山矿务局七星煤矿,wasi
7450,131.1714017,46.65510206,2002/1/14,1,黑龙江双鸭山市勘发煤矿,dingban
7035,131.1714017,46.65510206,2002/5/23,17,黑龙江双鸭山市保清县加成煤矿,huozai
6668,131.1714017,46.65510206,2002/8/7,1,黑龙江双鸭山市勘发煤矿,dingban
6620,131.1714017,46.65510206,2002/8/13,1,黑龙江双鸭山矿务局七星煤矿,dingban
5936,131.1714017,46.65510206,2002/12/27,2,黑龙江双鸭山矿业集团公司东保卫煤矿,fangpao
5790,131.1714017,46.65510206,2003/2/10,1,黑龙江双鸭山矿业集团双阳煤矿,yunshu
1519,131.1714017,46.65510206,2005/9/11,14,黑龙江省双鸭山市金源煤矿,huozai
1374,131.1714017,46.65510206,2005/10/22,1,黑龙江双鸭山市双鸭山矿业集团东保卫煤矿,yunshu
992,131.1714017,46.65510206,2006/2/22,1,黑龙江双鸭山矿业集团集贤煤矿,yunshu
59,131.1714017,46.65510206,2014/5/11,3,黑龙江龙煤集团双鸭山分公司安泰煤矿,dingban
43,131.1714017,46.65510206,2014/9/4,4,黑龙江省双鸭山市双新煤炭有限责任公司新久煤矿,wasi
7354,131.7082261,46.59438732,2002/2/21,1,黑龙江双鸭山矿业集团新安煤矿,dingban
7353,131.7082261,46.59438732,2002/2/21,1,黑龙江双鸭山矿业集团新安煤矿,dingban
5814,131.7082261,46.59438732,2003/1/23,1,黑龙江双鸭山矿业集团新安煤矿,qita
3569,131.7082261,46.59438732,2004/4/29,1,黑龙江双鸭山市宝山区双鸭山矿业集团新安煤矿,yunshu
1022,131.7082261,46.59438732,2006/2/13,1,黑龙江双鸭山市双鸭山矿业集团新安煤矿,dingban
5902,131.4874501,46.54453153,2003/1/5,2,黑龙江双鸭山市双鸭山农场兴隆煤矿,dingban
146,131.5921555,46.54040465,2012/9/22,12,黑龙江省双鸭山市友谊县龙山镇煤矿,huozai
6748,131.1788914,46.53044494,2002/7/25,1,黑龙江双鸭山市岭东区上游煤矿,fangpao
6804,131.5648359,46.52922798,2002/7/14,2,黑龙江双鸭山市宝山区顺安煤矿,dingban
6144,131.5648359,46.52922798,2002/11/14,1,黑龙江双鸭山市宝山区新久煤矿,dingban
5662,131.5648359,46.52922798,2003/3/7,1,黑龙江双鸭山市宝山区双鸭山矿业集团七星煤矿,yunshu
